"","artist","title","price","classification","url"
"1","Eric Fan","Hanging Out","$20","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/hanging-out-eric-fan.jpg"
"2","H James Hoff","The Button","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/the-button-h-james-hoff.jpg"
"3","Eric Fan","Far And Wide","$20","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/far-and-wide-eric-fan.jpg"
"4","Freshinkstain","Food Masquerade","$22","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/food-masquerade-freshinkstain-.jpg"
"5","Steve Goad","Crow Drawing","$27","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/crow-drawing-steve-goad.jpg"
"6","Olga Shvartsur","Queen Of Butterflies","$27","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/queen-of-butterflies-olga-shvartsur.jpg"
"7","Glen Powell","Looking Back","$6,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/looking-back-glen-powell.jpg"
"8","Michael Scholl","Not Thinking About You","$22","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/not-thinking-about-you-michael-scholl.jpg"
"9","David Starr","Liger  Swift Hand","$32","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/liger-swift-hand-david-f-starr.jpg"
"10","Jeremy Lacy","No.17","$22","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/no17-jeremy-lacy.jpg"
"11","Mon Graffito","DJ","$200","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/dj-mon-graffito.jpg"
"12","Kalie Hoodhood","Raspberry","$25","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/raspberry-kalie-hoodhood.jpg"
"13","Kim Niles","Best Buddies Come In All Sizes","$32","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/best-buddies-come-in-all-sizes-kim-niles.jpg"
"14","Matthew Ridgway","Mandala Bouquet","$17","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/mandala-bouquet-matthew-ridgway.jpg"
"15","Brent Ander","Please","$2,200","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/please-brent-ander.jpg"
"16","Keith Tucker","Homage To Tiki","$22","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/homage-to-tiki-keith-tucker.jpg"
"17","David Lloyd Glover","B B King And Lucille","$300","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-b-b-king-and-lucille-david-lloyd-glover.jpg"
"18","Ethan Harris","The Ravenous Pregnancy","$200","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-ravenous-pregnancy-ethan-harris.jpg"
"19","Peter Piatt","Empty Pockets","$900","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/empty-pockets-peter-piatt.jpg"
"20","Cristophers Dream Artistry","Mr. Moon","$200","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/mr-moon-cristophers-dream-artistry.jpg"
"21","Barbara Keith","Maestro","$17","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/maestro-barbara-keith.jpg"
"22","Karl Addison","Octopus - Color","$22","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/octopus--color-karl-addison.jpg"
"23","Alexander M Petersen","Wilcoxmoose","$37","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/wilcoxmoose-alex-petersen.jpg"
"24","Chris Lopez","Carlos","$22","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/carlos-chris-lopez.jpg"
"25","Stanley Morrison","Woolly Mammoth","$17","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/woolly-mammoth-stanley-morrison.jpg"
"26","Bomonster","Atomic Weirdness","$17","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/atomic-weirdness-bomonster-.jpg"
"27","Dave Migliore","Bigbis","$19","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/bigbis-dave-migliore.jpg"
"28","Karen Ilari","Gibbon","$27","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/gibbon-karen-ilari.jpg"
"29","Nicholas Bockelman","Gym-bot Floor","$300","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/gym-bot-floor-nicholas-bockelman.jpg"
"30","Jerry Mac","Lunar Starry Night","$300","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/lunar-starry-night-jerry-mac.jpg"
"31","Marlene Piccolin","Gorilla","$22","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/gorilla-marlene-piccolin.jpg"
"32","Stan Hamilton","Unknown Indian II","$22","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/unknown-indian-ii-stan-hamilton.jpg"
"33","Mimi Yoon","cry","$3,600","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/cry-mimi-yoon.jpg"
"34","Robert Mankoff","No, Thursday's Out. How About Never -","$47","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/no-thursdays-out-how-about-never-robert-mankof.jpg"
"35","Charles Barsotti","Fusilli You Crazy Bastard How Are You?","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/fusilli-you-crazy-bastard-how-are-you-charles-barsott.jpg"
"36","Peter Steiner","It's Always Sit","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/its-always-sit-peter-steine.jpg"
"37","Arnie Levin","Howard, I Think The Dog Wants To Go Out","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/howard-i-think-the-dog-wants-to-go-out-arnie-levin.jpg"
"38","Leo Cullum","Never, Ever, Think Outside The Box","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/never-ever-think-outside-the-box-leo-cullu.jpg"
"39","Harry Bliss","Yes I Came Back I Always Come Back","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/yes-i-came-back-i-always-come-back-harry-blis.jpg"
"40","Robert Leighton","Escher Get Your Ass Up Here","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/a-men-works-on-the-sky-scraper-beams-robert-leighton.jpg"
"41","Peter Steiner","On The Internet","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/on-the-internet-peter-steine.jpg"
"42","Sam Gross","I Don't Care If She Is A Tape Dispenser.  I Love","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/i-dont-care-if-she-is-a-tape-dispenser-i-love-sam-gros.jpg"
"43","Robert Weber","You Seem To Know Something About Law.  I Like","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/you-seem-to-know-something-about-law-i-like-robert-webe.jpg"
"44","Charles Barsotti","They Rubbed My Tummy","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/54-untitled-charles-barsotti.jpg"
"45","Charles Barsotti","You Can't Plead Cute","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/120-untitled-charles-barsotti.jpg"
"46","Paul Noth","Doctor To Pig","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/doctor-to-pig-paul-noth.jpg"
"47","Charles Barsotti","They Moved My Bowl","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/they-moved-my-bowl-charles-barsott.jpg"
"48","Charles Barsotti","Not Guilty, Because Puppies Do These Things","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/not-guilty-because-puppies-do-these-things-charles-barsotti.jpg"
"49","Danny Shanahan","New Yorker October 10th, 2005","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/105-untitled-danny-shanahan.jpg"
"50","Paul Noth","An Indian Chief Speaks To A Pilgrim","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/an-indian-chief-speaks-to-a-pilgrim-paul-noth.jpg"
"51","John James Audubon","Great Blue Heron","$17","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/great-blue-heron-john-james-audubon.jpg"
"52","John Ashton Golden","Heroic Mind","$17","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/heroic-mind-john-ashton-golden.jpg"
"53","Nicklas Gustafsson","Elk","$27","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/elk-nicklas-gustafsson.jpg"
"54","Robert Leighton","Contractor Examining A Blueprint And Speaking","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/contractor-examining-a-blueprint-and-speaking-robert-leighton.jpg"
"55","Alex Gregory","A Man Shows Another Man His Extensive Collection","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/a-man-shows-another-man-his-extensive-collection-alex-gregory.jpg"
"56","Olga Shvartsur","Grumpy Cat As David Bowie","$27","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/grumpy-cat-as-david-bowie-olga-shvartsur.jpg"
"57","Charlie Hankin","Three Men In Berets Drill Into The Ground","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/three-men-in-berets-drill-into-the-ground-charlie-hankin.jpg"
"58","Alex Gregory","'it's Always 'good Dog' - Never 'great Dog.'","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/its-always-good-dog-never-great-dog-alex-gregory.jpg"
"59","Eric Fan","The Projectionist","$20","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/the-projectionist-eric-fan.jpg"
"60","Tom Toro","A Man And 3 Children Sit Around A Fire","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/a-man-and-3-children-sit-around-a-fire-tom-toro.jpg"
"61","Ylli Haruni","Make Way For The Bad Guys","$50","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/make-way-for-the-bad-guys-ylli-haruni.jpg"
"62","Charles Barsotti","The Bidding Will Start At Eleven Million Dollars","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/the-bidding-will-start-at-eleven-million-dollars-charles-barsotti.jpg"
"63","Eric Fan","Big Chew","$20","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/chewie-eric-fan.jpg"
"64","Eric Fan","The Boxer","$20","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-boxer-eric-fan.jpg"
"65","Drew Dernavich","A Man Is Seen Wearing A Cape Next To A Wind","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/a-man-is-seen-wearing-a-cape-next-to-a-wind-drew-dernavich.jpg"
"66","Eric Fan","The Voyage","$20","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-voyage-eric-fan.jpg"
"67","Eric Fan","Lift","$20","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/lift-eric-fan.jpg"
"68","Danny Shanahan","Thanks For Almost Everything","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/thanks-for-almost-everything-danny-shanaha.jpg"
"69","Charles Barsotti","Dog Chases After A Ball","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/dog-chases-after-a-ball-charles-barsotti.jpg"
"70","Eric Fan","Big Smoke","$20","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/big-smoke-eric-fan.jpg"
"71","Giuseppe Cristiano","Nude Princess Leia","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/nude-princess-leia-giuseppe-cristiano.jpg"
"72","Jack Ziegler","Businessman Sitting On A Bed In Hotel Room","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/businessman-sitting-on-a-bed-in-hotel-room-jack-ziegler.jpg"
"73","Eric Fan","The Thing About Jellyfish","$20","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-thing-about-jellyfish-eric-fan.jpg"
"74","Greg Joens","Danny Devito","$300","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/danny-devito-greg-joens.jpg"
"75","Eric Fan","Winter Moose","$20","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/winter-moose-eric-fan.jpg"
"76","Greg Joens","Deputy Festus Haggen","$300","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/deputy-festus-haggen-greg-joens.jpg"
"77","Matthew Diffee","Two Spotted Cows Looking At A Jersey Cow","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/two-averagely-spotted-cows-looking-at-a-plain-cow-matthew-diffee.jpg"
"78","Eric Fan","Space Sloth","$20","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/space-sloth-eric-fan.jpg"
"79","Eric Fan","First Winter","$20","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/1-first-winter-eric-fan.jpg"
"80","Greg Joens","Jesus Face","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/jesus-face-greg-joens.jpg"
"81","Eric Fan","The Journey","$20","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/the-journey-eric-fan.jpg"
"82","Andrew Hitchen","Hide And Seek","$17","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/hide-and-seek-andrew-hitchen.jpg"
"83","Eric Fan","Music Man","$20","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/music-man-eric-fan.jpg"
"84","Michael Crawford","Red Cars Drop Off A Bridge Under A Sign That Says","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/red-cars-drop-off-a-bridge-under-a-sign-that-says-michael-crawford.jpg"
"85","Charles Barsotti","Five Dogs Sitting Around A Roundtable","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/five-dogs-sitting-around-a-roundtable-charles-barsotti.jpg"
"86","Amy Hamilton","Bears","$17","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/bears-amy-hamilton.jpg"
"87","Greg Joens","Festus Haggen","$400","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/festus-haggen-greg-joens.jpg"
"88","Andrew Hitchen","Shadow","$18","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/shadow-andrew-hitchen.jpg"
"89","Greg Joens","Bill Richards","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/bill-richards-greg-joens.jpg"
"90","Ylli Haruni","Martin Luther King Jr And Malcolm X","$24","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/martin-luther-king-jr-and-malcolm-x-ylli-haruni.jpg"
"91","Greg Joens","Warren Buffett","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/warren-buffett-greg-joens.jpg"
"92","Greg Joens","Steve Harvey","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/steve-harvey-greg-joens.jpg"
"93","Greg Joens","Ricky Nelson","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/ricky-nelson-2-greg-joens.jpg"
"94","Eric Fan","Moon Steps","$20","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/moon-steps-eric-fan.jpg"
"95","Eric Fan","Nighthawk","$20","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/nighthawk-eric-fan.jpg"
"96","Eric Fan","A Quiet Place","$20","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/a-quiet-place-eric-fan.jpg"
"97","Greg Joens","Robert Mueller","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/robert-mueller-greg-joens.jpg"
"98","Greg Joens","Jiminy Glick","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/jiminy-glick-greg-joens.jpg"
"99","David Sipress","A Man And A Woman Talk In Their Living Room","$92","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/a-man-and-a-woman-talk-in-their-living-room-david-sipress.jpg"
"100","Greg Joens","Leonard Cohen","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/leonard-cohen-greg-joens.jpg"
"101","Greg Joens","Lee Marvin","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/lee-marvin-greg-joens.jpg"
"102","Greg Joens","Christopher Lee","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/christopher-lee-greg-joens.jpg"
"103","Giuseppe Cristiano","Girl Pointing Gun","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/girl-pointing-gun-giuseppe-cristiano.jpg"
"104","Greg Joens","John Wayne","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/2-john-wayne-greg-joens.jpg"
"105","Greg Joens","George Strait","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/george-strait-greg-joens.jpg"
"106","Greg Joens","Lombardo2","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/lombardo2-greg-joens.jpg"
"107","Greg Joens","Guy Lombardo","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/guy-lombardo-greg-joens.jpg"
"108","Greg Joens","Paul Brinegar","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/paul-brinegar-greg-joens.jpg"
"109","Greg Joens","John Mcgiver","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/john-mcgiver-greg-joens.jpg"
"110","Giuseppe Cristiano","Heels By The Pool","$42","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/heels-by-the-pool-giuseppe-cristiano.jpg"
"111","Greg Joens","Richard Widmark","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/richard-widmark-greg-joens.jpg"
"112","Greg Joens","Pete Postlethwaite","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/pete-postlethwaite-greg-joens.jpg"
"113","Ylli Haruni","Sketch Man 20","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-sketch-man-20-ylli-haruni.jpg"
"114","Ylli Haruni","Sketch Man 19","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sketch-man-19-ylli-haruni.jpg"
"115","Ylli Haruni","Sketch Man 20","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sketch-man-20-ylli-haruni.jpg"
"116","Ylli Haruni","Sketch Man 18","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sketch-man-18-ylli-haruni.jpg"
"117","Ylli Haruni","Sketch Man 17","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sketch-man-17-ylli-haruni.jpg"
"118","Ylli Haruni","Sketch Man 15","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sketch-man-15-ylli-haruni.jpg"
"119","Ylli Haruni","Sketch Man 16","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sketch-man-16-ylli-haruni.jpg"
"120","Ylli Haruni","Sketch Man 13","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sketch-man-13-ylli-haruni.jpg"
"121","Ylli Haruni","Sketch Man 14","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sketch-man-14-ylli-haruni.jpg"
"122","Ylli Haruni","Sketch Man 12","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sketch-man-12-ylli-haruni.jpg"
"123","Ylli Haruni","Sketch 11","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sketch-11-ylli-haruni.jpg"
"124","Ylli Haruni","Sketch Man 10","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sketch-man-10-ylli-haruni.jpg"
"125","Ylli Haruni","Sketch Man 9","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sketch-man-9-ylli-haruni.jpg"
"126","Ylli Haruni","Sketch Man 8","$65","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/pencil-sketch-ylli-haruni.jpg"
"127","Greg Joens","R. Lee Ermey","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/r-lee-ermey-greg-joens.jpg"
"128","Greg Joens","John Glenn Birth Place 2","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/john-glenn-birth-place-2-greg-joens.jpg"
"129","Greg Joens","Art Linkletter","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/art-linkletter-greg-joens.jpg"
"130","Greg Joens","Jeremy Irons","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/jeremy-irons-greg-joens.jpg"
"131","Greg Joens","President Ronald Reagan","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-president-ronald-reagan-greg-joens.jpg"
"132","Suzann's Art","Robin Gibb Drawing","$90","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/robin-gibb-drawing-suzanns-art.jpg"
"133","Greg Joens","Kirk Ferentz","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/kirk-ferentz-greg-joens.jpg"
"134","Greg Joens","Jim Jordan","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/jim-jordan-greg-joens.jpg"
"135","Greg Joens","Chuck Mccann","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/chuck-mccann-greg-joens.jpg"
"136","Suzann's Art","Theresa May Portrait","$110","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/theresa-may-portrait-suzanns-art.jpg"
"137","Greg Joens","Vincent D","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/vincent-d-greg-joens.jpg"
"138","Greg Joens","Knute","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/knute-greg-joens.jpg"
"139","Greg Joens","Al Green 2","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/al-green-2-greg-joens.jpg"
"140","Suzann's Art","Barry Gibb Portrait","$19","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-barry-gibb-portrait-suzanns-art.jpg"
"141","Greg Joens","Vicente Fox","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/vicente-fox-greg-joens.jpg"
"142","Greg Joens","John Ireland","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/john-ireland-greg-joens.jpg"
"143","Greg Joens","Jock Mahoney","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/jock-mahoney-greg-joens.jpg"
"144","Ylli Haruni","A..hole","$250","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/ahole-ylli-haruni.jpg"
"145","Greg Joens","Winnie Mandela","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/winnie-mandela-greg-joens.jpg"
"146","Greg Joens","Merle Haggard","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/merle-haggard-greg-joens.jpg"
"147","Balazs Solti","Festival Lion","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/festival-lion-balazs-solti.jpg"
"148","Balazs Solti","Winter Koala","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/winter-koala-balazs-solti.jpg"
"149","Greg Joens","Hank Snow","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/hank-snow-greg-joens.jpg"
"150","Greg Joens","Boxcar Willie","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/boxcar-willie-greg-joens.jpg"
"151","Greg Joens","Bob Elliott","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/bob-elliott-greg-joens.jpg"
"152","Greg Joens","Coach Kirk Ferentz","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/coach-kirk-ferentz-greg-joens.jpg"
"153","Andrew Hitchen","Goodbye, Christmas Tree","$16","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/goodbye-christmas-tree-andrew-hitchen.jpg"
"154","Greg Joens","Tom","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/tom-greg-joens.jpg"
"155","Greg Joens","Ralph Waldo Emerson","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/ralph-waldo-emerson-greg-joens.jpg"
"156","Linda Woods","Black Ink Flower 2- Art By Linda Woods","$22","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/black-ink-flower-2-art-by-linda-woods-linda-woods.jpg"
"157","Linda Woods","Black And White Sketch Flower 4- Art By Linda Woods","$22","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/black-and-white-sketch-flower-4-art-by-linda-woods-linda-woods.jpg"
"158","Linda Woods","Black Ink Flower 1- Art By Linda Woods","$22","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/black-ink-flower-1-art-by-linda-woods-linda-woods.jpg"
"159","Greg Joens","Neptune","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/neptune-greg-joens.jpg"
"160","Greg Joens","Mark Shields","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/mark-shields-greg-joens.jpg"
"161","Greg Joens","David Gergen","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/david-gergen-greg-joens.jpg"
"162","Greg Joens","James Garner 12mar18","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/james-garner-12mar18-greg-joens.jpg"
"163","Greg Joens","Alyson Hannigan","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/alyson-hannigan-greg-joens.jpg"
"164","Greg Joens","Sabre-toothed Tiger","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sabre-toothed-tiger-greg-joens.jpg"
"165","Greg Joens","Pope Saint John Paul II","$13","Drawing","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/pope-saint-john-paul-ii-greg-joens.jpg"
